ResponseId,Country_Normalized,ConvertedCompYearly,devtype_grouped,PlatformHaveWorkedWith
2056,Mexico,59300.0,Software Developer,Vercel
2057,USA,200000.0,Data & AI,Amazon Web Services (AWS)
2057,USA,200000.0,Data & AI,Google Cloud
2059,France,48333.0,Software Developer,Microsoft Azure
2059,France,48333.0,Software Developer,OVH
2060,Uk,146496.0,Management,Amazon Web Services (AWS)
2060,Uk,146496.0,Management,Cloudflare
2060,Uk,146496.0,Management,Digital Ocean
2060,Uk,146496.0,Management,Fly.io
2060,Uk,146496.0,Management,Google Cloud
2060,Uk,146496.0,Management,Heroku
2060,Uk,146496.0,Management,Microsoft Azure
2060,Uk,146496.0,Management,Netlify
2060,Uk,146496.0,Management,Render
2060,Uk,146496.0,Management,Supabase
2060,Uk,146496.0,Management,Vercel
2062,Israel,205080.0,Software Developer,Amazon Web Services (AWS)
2062,Israel,205080.0,Software Developer,Heroku
2063,New Zealand,86039.0,Software Developer,Amazon Web Services (AWS)
2064,Canada,181732.0,Software Developer,Microsoft Azure
2066,Israel,139239.0,Software Developer,Amazon Web Services (AWS)
2067,Canada,83597.0,Software Developer,Amazon Web Services (AWS)
2068,Germany,161109.0,Software Developer,Amazon Web Services (AWS)
2068,Germany,161109.0,Software Developer,Google Cloud
2068,Germany,161109.0,Software Developer,Microsoft Azure
2069,Brazil,29092.0,Software Developer,No platform reported
2072,USA,150000.0,Data & AI,No platform reported
2073,Argentina,13302.0,Software Developer,No platform reported
2075,Brazil,13054.0,Software Developer,Amazon Web Services (AWS)
2075,Brazil,13054.0,Software Developer,OVH
2079,USA,165000.0,Software Developer,No platform reported
2080,France,61222.0,Software Developer,Amazon Web Services (AWS)
2081,Uk,106369.0,Software Developer,Microsoft Azure
2082,USA,65000.0,Software Developer,Heroku
2082,USA,65000.0,Software Developer,"Linode, now Akamai"
2083,Egypt,9600.0,Software Developer,"Linode, now Akamai"
2083,Egypt,9600.0,Software Developer,Microsoft Azure
2084,USA,185000.0,Software Developer,No platform reported
2087,Germany,75184.0,Data & AI,Amazon Web Services (AWS)
2087,Germany,75184.0,Data & AI,Microsoft Azure
2093,Brazil,29092.0,Software Developer,Google Cloud
2095,Ireland,128887.0,Software Developer,Amazon Web Services (AWS)
2095,Ireland,128887.0,Software Developer,Cloudflare
2095,Ireland,128887.0,Software Developer,Digital Ocean
2095,Ireland,128887.0,Software Developer,Google Cloud
2095,Ireland,128887.0,Software Developer,Heroku
2095,Ireland,128887.0,Software Developer,Microsoft Azure
2096,USA,121000.0,Software Developer,Google Cloud
2099,Canada,72693.0,Software Developer,Amazon Web Services (AWS)
2099,Canada,72693.0,Software Developer,Cloudflare
2099,Canada,72693.0,Software Developer,Digital Ocean
2100,USA,181000.0,Management,Amazon Web Services (AWS)
2100,USA,181000.0,Management,Google Cloud
2101,Ukraine,59241.0,Software Developer,No platform reported
2102,USA,185000.0,Software Developer,IBM Cloud Or Watson
2103,USA,95000.0,Software Developer,Amazon Web Services (AWS)
2103,USA,95000.0,Software Developer,Heroku
2105,Germany,171850.0,Software Developer,Firebase
2105,Germany,171850.0,Software Developer,Microsoft Azure
2108,Germany,75184.0,Software Developer,OpenStack
2109,Norway,112309.0,Software Developer,Google Cloud
2109,Norway,112309.0,Software Developer,Vercel
2110,Armenia,34832.0,Software Developer,Amazon Web Services (AWS)
2110,Armenia,34832.0,Software Developer,Cloudflare
2110,Armenia,34832.0,Software Developer,Firebase
2110,Armenia,34832.0,Software Developer,Google Cloud
2110,Armenia,34832.0,Software Developer,Heroku
2110,Armenia,34832.0,Software Developer,Netlify
2110,Armenia,34832.0,Software Developer,PythonAnywhere
2110,Armenia,34832.0,Software Developer,Vercel
2113,Uk,86472.0,Software Developer,Amazon Web Services (AWS)
2113,Uk,86472.0,Software Developer,Cloudflare
2113,Uk,86472.0,Software Developer,Digital Ocean
2113,Uk,86472.0,Software Developer,Microsoft Azure
2113,Uk,86472.0,Software Developer,Vercel
2118,Nigeria,664.0,Data & AI,Amazon Web Services (AWS)
2118,Nigeria,664.0,Data & AI,Databricks
2118,Nigeria,664.0,Data & AI,Digital Ocean
2118,Nigeria,664.0,Data & AI,Firebase
2118,Nigeria,664.0,Data & AI,Google Cloud
2118,Nigeria,664.0,Data & AI,PythonAnywhere
2118,Nigeria,664.0,Data & AI,VMware
2119,Netherlands,48333.0,Research & Education,Oracle Cloud Infrastructure (OCI)
2120,Russia,134454.0,Data & AI,Digital Ocean
2120,Russia,134454.0,Data & AI,VMware
2121,Russia,13445.0,Software Developer,No platform reported
2122,France,53703.0,Management,Amazon Web Services (AWS)
2122,France,53703.0,Management,Microsoft Azure
2122,France,53703.0,Management,Netlify
2123,Poland,95026.0,Software Developer,Amazon Web Services (AWS)
2124,Ukraine,592.0,Software Developer,Microsoft Azure
2125,Czech Republic,43435.0,Software Developer,No platform reported
2127,Sweden,137353.0,Software Developer,Google Cloud
2128,Australia,109670.0,Software Developer,Amazon Web Services (AWS)
2129,Hungary,55438.0,Software Developer,No platform reported
2132,Germany,83777.0,Software Developer,Microsoft Azure
2135,France,10741.0,Research & Education,No platform reported
2136,USA,122000.0,Other,No platform reported
2137,Germany,85925.0,Software Developer,No platform reported
2140,USA,200000.0,Software Developer,Cloudflare
2141,USA,195000.0,Software Developer,Google Cloud
2141,USA,195000.0,Software Developer,Microsoft Azure
2144,USA,190000.0,Software Developer,No platform reported
2147,Canada,87231.0,Software Developer,Amazon Web Services (AWS)
2147,Canada,87231.0,Software Developer,Cloudflare
2147,Canada,87231.0,Software Developer,Digital Ocean
2147,Canada,87231.0,Software Developer,Google Cloud
2147,Canada,87231.0,Software Developer,Netlify
2147,Canada,87231.0,Software Developer,Render
2147,Canada,87231.0,Software Developer,Vercel
2148,Poland,44544.0,Research & Education,OVH
2150,Norway,73937.0,Software Developer,No platform reported
2151,Canada,89412.0,Management,No platform reported
2152,Finland,91295.0,Software Developer,Amazon Web Services (AWS)
2152,Finland,91295.0,Software Developer,Databricks
2155,New Zealand,91570.0,Software Developer,No platform reported
2156,Estonia,60147.0,Software Developer,Supabase
2156,Estonia,60147.0,Software Developer,Vercel
2158,USA,50000.0,Software Developer,Amazon Web Services (AWS)
2158,USA,50000.0,Software Developer,Netlify
2158,USA,50000.0,Software Developer,Vercel
2159,Germany,20450.0,Software Developer,Cloudflare
2159,Germany,20450.0,Software Developer,Supabase
2160,New Zealand,79894.0,Management,No platform reported
2162,Romania,66242.0,Software Developer,Google Cloud
2163,Germany,89147.0,Data & AI,No platform reported
2164,Kenya,38140.0,Software Developer,Amazon Web Services (AWS)
2164,Kenya,38140.0,Software Developer,Google Cloud
2164,Kenya,38140.0,Software Developer,"Linode, now Akamai"
2164,Kenya,38140.0,Software Developer,Microsoft Azure
2164,Kenya,38140.0,Software Developer,Netlify
2165,Nigeria,26.0,Security & Blockchain,Amazon Web Services (AWS)
2165,Nigeria,26.0,Security & Blockchain,Heroku
2166,Spain,42962.0,Software Developer,Amazon Web Services (AWS)
2166,Spain,42962.0,Software Developer,Databricks
2166,Spain,42962.0,Software Developer,Microsoft Azure
2166,Spain,42962.0,Software Developer,Netlify
2166,Spain,42962.0,Software Developer,Oracle Cloud Infrastructure (OCI)
2167,USA,160000.0,Software Developer,No platform reported
2171,USA,195000.0,Software Developer,Amazon Web Services (AWS)
2171,USA,195000.0,Software Developer,Cloudflare
2171,USA,195000.0,Software Developer,Google Cloud
2171,USA,195000.0,Software Developer,Microsoft Azure
2171,USA,195000.0,Software Developer,Vercel
2173,USA,160000.0,Software Developer,Microsoft Azure
2174,Ukraine,90000.0,Software Developer,Amazon Web Services (AWS)
2174,Ukraine,90000.0,Software Developer,Google Cloud
2174,Ukraine,90000.0,Software Developer,Heroku
2174,Ukraine,90000.0,Software Developer,VMware
2175,USA,150000.0,Research & Education,Amazon Web Services (AWS)
2175,USA,150000.0,Research & Education,Digital Ocean
2176,USA,85000.0,Software Developer,Amazon Web Services (AWS)
2176,USA,85000.0,Software Developer,Microsoft Azure
2180,USA,120000.0,Research & Education,Amazon Web Services (AWS)
2180,USA,120000.0,Research & Education,Google Cloud
2181,USA,180000.0,Software Developer,Amazon Web Services (AWS)
2181,USA,180000.0,Software Developer,Heroku
2182,Portugal,41244.0,Software Developer,Amazon Web Services (AWS)
2182,Portugal,41244.0,Software Developer,Firebase
2182,Portugal,41244.0,Software Developer,Heroku
2182,Portugal,41244.0,Software Developer,Netlify
2182,Portugal,41244.0,Software Developer,OpenShift
2182,Portugal,41244.0,Software Developer,Supabase
2185,Hungary,30773.0,Other,Digital Ocean
2185,Hungary,30773.0,Other,Google Cloud
2185,Hungary,30773.0,Other,"Linode, now Akamai"
2185,Hungary,30773.0,Other,Microsoft Azure
2189,USA,115000.0,Software Developer,Amazon Web Services (AWS)
2189,USA,115000.0,Software Developer,Digital Ocean
2189,USA,115000.0,Software Developer,Google Cloud
2189,USA,115000.0,Software Developer,"Linode, now Akamai"
2189,USA,115000.0,Software Developer,Supabase
2189,USA,115000.0,Software Developer,Vercel
2190,USA,98000.0,Software Developer,Amazon Web Services (AWS)
2190,USA,98000.0,Software Developer,Microsoft Azure
2191,Ukraine,64629.0,Software Developer,Vercel
2193,Czech Republic,54902.0,Software Developer,Amazon Web Services (AWS)
2193,Czech Republic,54902.0,Software Developer,Cloudflare
2193,Czech Republic,54902.0,Software Developer,Google Cloud
2193,Czech Republic,54902.0,Software Developer,Netlify
2194,Germany,10741.0,Research & Education,Amazon Web Services (AWS)
2194,Germany,10741.0,Research & Education,Cloudflare
2194,Germany,10741.0,Research & Education,Google Cloud
2194,Germany,10741.0,Research & Education,Microsoft Azure
2196,Denmark,108002.0,Software Developer,Amazon Web Services (AWS)
2197,Denmark,79201.0,Software Developer,No platform reported
2200,Germany,10741.0,Infrastructure & DevOps,Microsoft Azure
2202,Netherlands,64444.0,Research & Education,Amazon Web Services (AWS)
2202,Netherlands,64444.0,Research & Education,Firebase
2203,Canada,107440.0,Infrastructure & DevOps,Amazon Web Services (AWS)
2203,Canada,107440.0,Infrastructure & DevOps,Digital Ocean
2203,Canada,107440.0,Infrastructure & DevOps,Heroku
2203,Canada,107440.0,Infrastructure & DevOps,Render
2203,Canada,107440.0,Infrastructure & DevOps,Vercel
2204,Mexico,45284.0,Software Developer,Amazon Web Services (AWS)
2205,Poland,71765.0,Software Developer,Heroku
2205,Poland,71765.0,Software Developer,Microsoft Azure
2206,Spain,46185.0,Software Developer,Amazon Web Services (AWS)
2206,Spain,46185.0,Software Developer,Managed Hosting
2206,Spain,46185.0,Software Developer,OVH
2209,Ukraine,84000.0,Software Developer,Amazon Web Services (AWS)
2209,Ukraine,84000.0,Software Developer,Digital Ocean
2209,Ukraine,84000.0,Software Developer,Google Cloud
2210,Ukraine,5184.0,Software Developer,Google Cloud
2212,USA,65000.0,Software Developer,No platform reported
2216,Colombia,9589.0,Software Developer,Firebase
2216,Colombia,9589.0,Software Developer,Microsoft Azure
2216,Colombia,9589.0,Software Developer,Vercel
2219,Uk,57325.0,Software Developer,Amazon Web Services (AWS)
2219,Uk,57325.0,Software Developer,Microsoft Azure
2224,USA,106000.0,Management,Amazon Web Services (AWS)
2224,USA,106000.0,Management,Cloudflare
2224,USA,106000.0,Management,Google Cloud
2224,USA,106000.0,Management,Microsoft Azure
2224,USA,106000.0,Management,Oracle Cloud Infrastructure (OCI)
2224,USA,106000.0,Management,Vultr
2225,Uk,146496.0,Software Developer,Amazon Web Services (AWS)
2226,Philippines,24000.0,Software Developer,Amazon Web Services (AWS)
2226,Philippines,24000.0,Software Developer,Cloudflare
2226,Philippines,24000.0,Software Developer,Fly.io
2226,Philippines,24000.0,Software Developer,Google Cloud
2226,Philippines,24000.0,Software Developer,Netlify
2226,Philippines,24000.0,Software Developer,Supabase
2226,Philippines,24000.0,Software Developer,Vercel
2229,Uk,48407.0,Software Developer,Amazon Web Services (AWS)
2231,USA,130000.0,Software Developer,Amazon Web Services (AWS)
2231,USA,130000.0,Software Developer,Supabase
2231,USA,130000.0,Software Developer,VMware
2233,South Korea,181.0,Software Developer,Amazon Web Services (AWS)
2233,South Korea,181.0,Software Developer,Cloudflare
2233,South Korea,181.0,Software Developer,Google Cloud
2233,South Korea,181.0,Software Developer,Microsoft Azure
2235,Germany,55851.0,Software Developer,No platform reported
2242,USA,150000.0,Data & AI,No platform reported
2243,New Zealand,30728.0,Security & Blockchain,Microsoft Azure
2244,Uk,165604.0,Infrastructure & DevOps,Amazon Web Services (AWS)
2244,Uk,165604.0,Infrastructure & DevOps,Scaleway
2247,USA,87000.0,Software Developer,No platform reported
2248,USA,110000.0,Software Developer,Amazon Web Services (AWS)
2248,USA,110000.0,Software Developer,Microsoft Azure
2248,USA,110000.0,Software Developer,Vercel
2249,Uk,82802.0,Software Developer,Amazon Web Services (AWS)
2251,Hungary,5435.0,Software Developer,Google Cloud
2252,USA,80000.0,Data & AI,Amazon Web Services (AWS)
2252,USA,80000.0,Data & AI,Databricks
2255,USA,200000.0,Software Developer,Amazon Web Services (AWS)
2256,Germany,9774.0,Research & Education,No platform reported
2257,Spain,45111.0,Software Developer,Cloudflare
2257,Spain,45111.0,Software Developer,Hetzner
2257,Spain,45111.0,Software Developer,OVH
2257,Spain,45111.0,Software Developer,Vercel
2257,Spain,45111.0,Software Developer,VMware
2259,USA,165000.0,Software Developer,Amazon Web Services (AWS)
2259,USA,165000.0,Software Developer,Cloudflare
2259,USA,165000.0,Software Developer,Firebase
2259,USA,165000.0,Software Developer,Google Cloud
2259,USA,165000.0,Software Developer,Microsoft Azure
2261,Ukraine,1975.0,Software Developer,Amazon Web Services (AWS)
2262,Germany,113851.0,Security & Blockchain,No platform reported
2264,Ecuador,55000.0,Management,Amazon Web Services (AWS)
2264,Ecuador,55000.0,Management,Managed Hosting
2264,Ecuador,55000.0,Management,Microsoft Azure
2264,Ecuador,55000.0,Management,VMware
2265,USA,67000.0,Data & AI,No platform reported
2266,Belgium,80555.0,Software Developer,No platform reported
2269,Brazil,24616.0,Software Developer,Google Cloud
2269,Brazil,24616.0,Software Developer,PythonAnywhere
2271,Mexico,75473.0,Software Developer,No platform reported
2272,Ukraine,18661.0,Software Developer,Netlify
2273,Italy,16111.0,Research & Education,No platform reported
2274,Uk,44586.0,Infrastructure & DevOps,Amazon Web Services (AWS)
2274,Uk,44586.0,Infrastructure & DevOps,OpenShift
2274,Uk,44586.0,Infrastructure & DevOps,Supabase
2274,Uk,44586.0,Infrastructure & DevOps,Vercel
2275,USA,100000.0,Software Developer,Amazon Web Services (AWS)
2275,USA,100000.0,Software Developer,Cloudflare
2275,USA,100000.0,Software Developer,VMware
2276,Chile,31195.0,Software Developer,Amazon Web Services (AWS)
2284,USA,104000.0,Software Developer,Amazon Web Services (AWS)
2284,USA,104000.0,Software Developer,Google Cloud
2285,USA,134000.0,Software Developer,VMware
2286,Switzerland,100275.0,Research & Education,Amazon Web Services (AWS)
2286,Switzerland,100275.0,Research & Education,Digital Ocean
2286,Switzerland,100275.0,Research & Education,Hetzner
2288,France,96666.0,Software Developer,Google Cloud
2288,France,96666.0,Software Developer,Netlify
2293,Netherlands,29043.0,Software Developer,Amazon Web Services (AWS)
2293,Netherlands,29043.0,Software Developer,Cloudflare
2293,Netherlands,29043.0,Software Developer,Digital Ocean
2293,Netherlands,29043.0,Software Developer,OVH
2295,Peru,39609.0,Software Developer,Amazon Web Services (AWS)
2295,Peru,39609.0,Software Developer,Microsoft Azure
2297,USA,78634.0,Software Developer,No platform reported
2298,USA,110000.0,Data & AI,Amazon Web Services (AWS)
2298,USA,110000.0,Data & AI,Google Cloud
2299,Ukraine,12342.0,Software Developer,Digital Ocean
2299,Ukraine,12342.0,Software Developer,Firebase
2299,Ukraine,12342.0,Software Developer,Google Cloud
2299,Ukraine,12342.0,Software Developer,Hetzner
2299,Ukraine,12342.0,Software Developer,Managed Hosting
2299,Ukraine,12342.0,Software Developer,OVH
2300,Uruguay,4009.0,Software Developer,Firebase
2302,Uk,110827.0,Software Developer,Microsoft Azure
2305,Czech Republic,17374.0,Software Developer,Hetzner
2305,Czech Republic,17374.0,Software Developer,Microsoft Azure
2306,Uk,81528.0,Software Developer,Amazon Web Services (AWS)
2306,Uk,81528.0,Software Developer,Cloudflare
2306,Uk,81528.0,Software Developer,Google Cloud
2306,Uk,81528.0,Software Developer,Microsoft Azure
2306,Uk,81528.0,Software Developer,VMware
2309,Ukraine,30000.0,Software Developer,Cloudflare
2309,Ukraine,30000.0,Software Developer,Google Cloud
2310,France,80555.0,Software Developer,Amazon Web Services (AWS)
